,query,region,title,excerpt,date,source,link
266,semiconductor,US,Samsung Electronics' Memory Complex Halted due to a ...,"Earlier in March last year, a power outage occurred at Samsung Electronics semiconductor plant in Pyeongtaek, causing 50 billion won (US$43 million) worth of ...",2 Jan 2020,Business Korea,http://www.businesskorea.co.kr/news/articleView.html?idxno=39758
267,semiconductor,US,Osram breaks ANSI projector brightness barrier with new ...,Fresh color LEDs from Osram Opto Semiconductors break new barriers in ANSI lumen output for LED projector applications. (Photo credit: Osram Opto ...,10 Jan 2020,LEDs Magazine,https://www.ledsmagazine.com/specialty-ssl/article/14074573/osram-breaks-ansi-projector-brightness-barrier-with-new-ostar-color-leds-at-ces
268,semiconductor,US,Microsoft could test body scanners that combine millimeter-wave and machine learning,"There's a global semiconductor shortage going on. However, that hasn't stopped China from producing 203.6 billion chips in the first seven months of 2021.",22 Jan 2020,Windows Central,https://www.windowscentral.com/microsoft-could-test-body-scanners-combine-millimeter-wave-and-machine-learning
269,semiconductor,US,"Moov, A Marketplace For Used Manufacturing Equipment ...","It is, bar none, a great song. Subscribe to the Crunchbase Daily. Its music video is set in the clean room of a semiconductor manufacturing facility. As sterile ...",21 Jan 2020,Crunchbase News,https://news.crunchbase.com/news/moov-a-marketplace-for-used-manufacturing-equipment-emerges-from-stealth-with-2-4m-from-nfx/
270,semiconductor,US,Satya Nadella poses for the camera with Surface Duo in hand,"However, should Microsoft hit any snags in the run-up to launch, we could always see that launch time delayed. China's semiconductor industry is seeing ...",13 Jan 2020,Windows Central,https://www.windowscentral.com/satya-nadella-poses-camera-surface-duo-hand
271,semiconductor,US,Industry Responds Favorably to New Trade Deals,Canada and Mexico are strong U.S. trading partners in semiconductors and are critical players in the semiconductor supply chain. The U.S. has solid ...,17 Jan 2020,EPS News,https://epsnews.com/2020/01/17/industry-responds-favorably-to-new-trade-deals/
272,semiconductor,US,AMD revenue forecast disappoints on weak console demand,SPX and the Philadelphia Semiconductor Index .SOX during the period. The console business has been under pressure as inventory is drawn down ahead of ...,28 Jan 2020,Reuters,https://www.reuters.com/article/us-amd-results-idUSKBN1ZR2QN
273,semiconductor,US,"Atlas Copco misses forecasts, sees weaker fourth-quarter","The company said orders for vacuum equipment, where semiconductor companies are large customers, grew, while orders from the automotive industry were down ...",28 Jan 2020,Reuters,https://www.reuters.com/article/us-atlas-copco-results-idUSKBN1ZR165
274,semiconductor,US,Japan firms take few steps to brace for increasing floods: Reuters poll,"... factory making parts for semiconductor production machinery in Kawasaki, southwest of Tokyo, was crippled by last year's powerful typhoon and floods.",16 Jan 2020,Reuters,https://www.reuters.com/article/us-japan-companies-floods-idUSKBN1ZG0F2
275,semiconductor,US,"Dollar gains, oil slips as markets focus on Mideast",Rising European and U.S. semiconductor stocks offset a decline in energy shares as Microchip Technology raised its third-quarter sales outlook.,6 Jan 2020,Reuters,https://www.reuters.com/article/global-markets/global-markets-dollar-gains-oil-slips-as-markets-focus-on-mideast-idINL1N29C1EB
276,semiconductor,US,Drag from Trump's trade wars continues to ripple through U.S. economy,"The U.S. tariffs on China targeted industrial goods, components, semiconductors and machinery. Major tariffs on consumer goods such as cellphones, ...",14 Jan 2020,Reuters,https://www.reuters.com/article/us-usa-trade-china-effects-idUSKBN1ZD2GU
277,semiconductor,US,"Keysight, MediaTek Use 5G Wireless Connectivity to ...","MediaTek, a fabless semiconductor company that provides chips for wireless communications, used Keysight's 5G solutions to validate the company's Dimensity ...",9 Jan 2020,Elektor Magazine,https://www.elektormagazine.com/news/keysight-mediatek-use-5g-wireless-connectivity-to-showcase-8k-video-streaming-at-ces-2020
278,semiconductor,US,All you need to know about IBM's new CEO Arvind Krishna,"... responsible for developing and engineering advanced semiconductor materials through microprocessors, servers, and storage systems.",31 Jan 2020,The Times of India,https://timesofindia.indiatimes.com/india/all-you-need-to-know-about-ibms-new-ceo-arvind-krishna/articleshow/73793401.cms
279,semiconductor,US,What to Watch and Listen to in 2020 — The Information,By Kevin McLaughlin. Renée James learned a lot about semiconductor manufacturing during her 28-year career at Intel. Org Charts About Video Events.,4 Jan 2020,The Information,https://www.theinformation.com/articles/what-to-watch-and-listen-to-in-2020
280,semiconductor,US,Satya Nadella poses for the camera with Surface Duo in hand,"However, should Microsoft hit any snags in the run-up to launch, we could always see that launch time delayed. China's semiconductor industry is seeing ...",13 Jan 2020,Windows Central,https://www.windowscentral.com/satya-nadella-poses-camera-surface-duo-hand
281,semiconductor,US,Industry Responds Favorably to New Trade Deals,Canada and Mexico are strong U.S. trading partners in semiconductors and are critical players in the semiconductor supply chain. The U.S. has solid ...,17 Jan 2020,EPS News,https://epsnews.com/2020/01/17/industry-responds-favorably-to-new-trade-deals/
282,semiconductor,US,AMD revenue forecast disappoints on weak console demand,SPX and the Philadelphia Semiconductor Index .SOX during the period. The console business has been under pressure as inventory is drawn down ahead of ...,28 Jan 2020,Reuters,https://www.reuters.com/article/us-amd-results-idUSKBN1ZR2QN
283,semiconductor,US,"Atlas Copco misses forecasts, sees weaker fourth-quarter","The company said orders for vacuum equipment, where semiconductor companies are large customers, grew, while orders from the automotive industry were down ...",28 Jan 2020,Reuters,https://www.reuters.com/article/us-atlas-copco-results-idUSKBN1ZR165
284,semiconductor,US,Japan firms take few steps to brace for increasing floods: Reuters poll,"... factory making parts for semiconductor production machinery in Kawasaki, southwest of Tokyo, was crippled by last year's powerful typhoon and floods.",16 Jan 2020,Reuters,https://www.reuters.com/article/us-japan-companies-floods-idUSKBN1ZG0F2
285,semiconductor,US,"Dollar gains, oil slips as markets focus on Mideast",Rising European and U.S. semiconductor stocks offset a decline in energy shares as Microchip Technology raised its third-quarter sales outlook.,6 Jan 2020,Reuters,https://www.reuters.com/article/global-markets/global-markets-dollar-gains-oil-slips-as-markets-focus-on-mideast-idINL1N29C1EB
286,semiconductor,US,Drag from Trump's trade wars continues to ripple through U.S. economy,"The U.S. tariffs on China targeted industrial goods, components, semiconductors and machinery. Major tariffs on consumer goods such as cellphones, ...",14 Jan 2020,Reuters,https://www.reuters.com/article/us-usa-trade-china-effects-idUSKBN1ZD2GU
287,semiconductor,US,"Keysight, MediaTek Use 5G Wireless Connectivity to ...","MediaTek, a fabless semiconductor company that provides chips for wireless communications, used Keysight's 5G solutions to validate the company's Dimensity ...",9 Jan 2020,Elektor Magazine,https://www.elektormagazine.com/news/keysight-mediatek-use-5g-wireless-connectivity-to-showcase-8k-video-streaming-at-ces-2020
288,semiconductor,US,All you need to know about IBM's new CEO Arvind Krishna,"... responsible for developing and engineering advanced semiconductor materials through microprocessors, servers, and storage systems.",31 Jan 2020,The Times of India,https://timesofindia.indiatimes.com/india/all-you-need-to-know-about-ibms-new-ceo-arvind-krishna/articleshow/73793401.cms
289,semiconductor,US,What to Watch and Listen to in 2020 — The Information,By Kevin McLaughlin. Renée James learned a lot about semiconductor manufacturing during her 28-year career at Intel. Org Charts About Video Events.,4 Jan 2020,The Information,https://www.theinformation.com/articles/what-to-watch-and-listen-to-in-2020
